 ,,,,,,,,,,,,,,,,,,,,
,,DO NOT EDIT THIS PAGE ,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,SPID,SALESFORCE_ACCOUNT_ID,STORE_NAME,ULTIMATE_PARENT_ID,GROUP_NAME,ACCOUNT_TYPE,ACCOUNT_CATEGORY,CUSTOMER_SUCCESS_MANAGER,FIELD_ACCOUNT_MANAGER,OWNER_NAME,STATE,TAX IMPLICATED?,RECRUITMENT METHOD,INCLUDED IN BETA? ,Added/Removed,,,,,
,151248,0014S000007mdztQAA,Haddad Hyundai,288386,Haddad Dealerships,Franchise,Franchise - Large,Casey Smith,,Joseph Molk,MA,Y,Painted Door Test,N,,,,,,
,348818,0014S000007megNQAQ,Audi Cape Cod,368470,Premier Companies Auto Group,Franchise,Franchise - Large,,Jonathan Noller,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,273599,0014S000007mcQZQAY,Country Hyundai,372630,TommyCar Auto Group,Franchise,Franchise - Small,Vick Halwadjian,,Michaela Ames,MA,Y,Painted Door Test,N,,,,,,
,67613,0014S000007mbGaQAI,Haddad Subaru,288386,Haddad Dealerships,Franchise,Franchise - Large,Casey Smith,,Joseph Molk,MA,Y,Painted Door Test,N,,,,,,
,338165,0014S000007meg0QAA,BMW of Cape Cod,368470,Premier Companies Auto Group,Franchise,Franchise - Large,,Jonathan Noller,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,405221,0014S000007mU8rQAE,Mercedes-Benz of Springfield,406638,Mercedes-Benz of Nanuet and Springfield,Franchise,Franchise - Small,Caroline Wolfe,,Joe Rufo,MA,Y,Painted Door Test,N,,,,,,
,61598,0014S000007miJXQAY,McGovern CJDR of Boston,391734,Matt McGovern Auto Group,Franchise,Franchise - Large,,Jonathan Noller,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,46582,0014S000007meFIQAY,Colonial Ford,305881,Colonial Automotive Group,Franchise,Franchise - Large,,Odalyz M. Guzman,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,273673,0014S000007maTOQAY,Audi Norwell,342045,Village Automotive Group,Franchise,Franchise - Large,,Jonathan Noller,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,405943,0014S000007mUFVQA2,Volvo Cars Plymouth,368470,Premier Companies Auto Group,Franchise,Franchise - Large,,Jonathan Noller,Rebeca Cortazio,MA,Y,Painted Door Test,N,,,,,,
,454289,001Pp00000EO6YvIAL,Robert Basil Cadillac,368423,Basil Cars Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,NY,Y,Painted Door Test,N,,,,,,
,51116,0014S000007mcGlQAI,Mohawk Chevrolet,437136,Mohawk Group,Franchise,Franchise - Large,Noah Cooper,,Alex Zeigler,NY,Y,Painted Door Test,N,,,,,,
,193501,0014S000007messQAA,Basil Fredonia,368423,Basil Cars Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,NY,Y,Painted Door Test,N,,,,,,
,458804,001PX00000OModJYAT,Varsity Auto Group,458812,Grand Auto Group,Independent,Independent - Large,,Aileen Callahan,Chelsea Dorado,NY,Y,Painted Door Test,N,,,,,,
,54590,0014S000007mfaWQAQ,Lia Toyota of Rockland,358036,The Lia Group,Franchise,Franchise - Large,,Odalyz M. Guzman,Charlie Segar,NY,Y,Painted Door Test,N,,,,,,
,57089,0014S000007mesoQAA,Basil Ford,368423,Basil Cars Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,NY,Y,Painted Door Test,N,,,,,,
,344782,0014S000007mesqQAA,Robert Basil Buick GMC,368423,Basil Cars Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,NY,Y,Painted Door Test,N,,,,,,
,65688,0014S000007metQQAQ,Nissan of Huntington,386294,PSD Automotive Group,Franchise,Franchise - Large,,Jonathan Noller,Chelsea Dorado,NY,Y,Painted Door Test,N,,,,,,
,57090,0014S000007miEIQAY,Basil Ford of Niagara Falls,368423,Basil Cars Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,NY,Y,Painted Door Test,N,,,,,,
,204121,0014S000007mfQAQAY,I-90 Nissan,463281,Big Nissan,Franchise,Franchise - Small,Omar El Yaman,,Matt Gulley,OH,Y,Painted Door Test,N,,,,,,
,276628,0014S000007mbyFQAQ,Preston Mazda,341846,Preston Auto Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,OH,Y,Painted Door Test,N,,,,,,
,444498,0014S000007mYqAQAU,Integrity Ford of Bellefontaine,444569,Integrity Ford Incorporated,Franchise,Franchise - Small,Sebastian Velandia,,Matt Gorman,OH,Y,Painted Door Test,N,,,,,,
,57419,0014S000007meQFQAY,Integrity Ford Incorporated,444569,Integrity Ford Incorporated,Franchise,Franchise - Small,Sebastian Velandia,,Matt Gorman,OH,Y,Painted Door Test,N,,,,,,
,369671,0014S000007mfQhQAI,Vin Devers Autohaus of Sylvania,370983,Vin Devers,Franchise,Franchise - Small,Ariana Capozzi,,Robbie Caron,OH,Y,Painted Door Test,N,,,,,,
,54668,0014S000007marKQAQ,Toyota of Boardman,341846,Preston Auto Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,OH,Y,Painted Door Test,N,,,,,,
,54663,0014S000007md7IQAQ,Tansky Sawmill Toyota,54663,Tansky Sawmill Toyota,Franchise,Franchise - Small,Kate Cooper,,Brian Farrell,OH,Y,Painted Door Test,N,,,,,,
,276627,0014S000007mbyGQAQ,Preston Hyundai,341846,Preston Auto Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,OH,Y,Painted Door Test,N,,,,,,
,62864,0014S000007mcncQAA,Lancaster Dodge Ram FIAT,370389,Bergey's Auto Dealers,Franchise,Franchise - Large,,Kyle Scarpaci,Doug Maronic,PA,Y,Painted Door Test,N,,,,,,
,381970,0014S000007mnTmQAI,Thornton Automotive Dover,397656,Thornton Automotive Group,Independent,Independent - Large,,Jordan O'Hare,Doug Maronic,PA,Y,Painted Door Test,N,,,,,,
,54751,0014S000007mclDQAQ,Toyota of Erie,341846,Preston Auto Group,Franchise,Franchise - Large,Julian Couture,,Yassine Rhrib,PA,Y,Painted Door Test,N,,,,,,
,219764,0014S000007mjRkQAI,Hawkins Chevrolet,465260,Hawkins Automotive,Franchise,Franchise - Small,Joan Steck,,Adam Gianan,PA,Y,Painted Door Test,N,,,,,,
,286298,0014S000007maZjQAI,Leif Johnson Ford of Manor,341719,Leif Johnson Group,Franchise,Franchise - Large,,Rachel Hroncic,Kyle Phillips,TX,Y,Painted Door Test,N,,,,,,
,282059,0014S000007mcBxQAI,Vanguard Kia of Arlington,440928,Vanguard Auto Group,Franchise,Franchise - Large,,Lea Sheehan,Katherine Davis,TX,Y,Painted Door Test,N,,,,,,
,58119,0014S000007mabRQAQ,Leif Johnson Ford of Austin,341719,Leif Johnson Group,Franchise,Franchise - Large,,Rachel Hroncic,Kyle Phillips,TX,Y,Painted Door Test,N,,,,,,
,325501,0014S000007miQxQAI,Monahans Chevrolet GMC,341719,Leif Johnson Group,Franchise,Franchise - Large,,Rachel Hroncic,Kyle Phillips,TX,Y,Painted Door Test,N,,,,,,
,302511,0014S000007mgEVQAY,Vanguard Volkswagen of North Austin,440928,Vanguard Auto Group,Franchise,Franchise - Large,,Lea Sheehan,Katherine Davis,TX,Y,Painted Door Test,N,,,,,,
,337241,0014S000007mizdQAA,Blake Fulenwider Chrysler Dodge Jeep RAM Snyder,382172,Blake Fulenwider Automotive Companies,Franchise,Franchise - Small,Jessica Wu,,Gilda Banos,TX,Y,Painted Door Test,N,,,,,,
,64528,0014S000007mia3QAA,Mercedes-Benz of Plano,381409,Ewing Automotive Group,Franchise,Franchise - Large,Phillip Edward,,Justin Gieser,TX,Y,Painted Door Test,N,,,,,,
,430728,0014S000007mWIDQA2,Crest Infiniti,339227,Berkshire Hathaway Automotive,Franchise - Large,National,,Jacky Man,Devon Marcus,TX,Y,NSD Selection,N,,,,,,
,73266,0014S000007mcJYQAY,Larry H. Miller Hyundai Peoria,315350,Asbury Automotive Group Inc,Franchise - Large,National,,Alex Bettina,Dan Reiss,AZ,Y,NSD Selection,N,,,,,,
,60118,0014S000007mevyQAA,Larry H. Miller Dodge Ram Peoria,315350,Asbury Automotive Group Inc,Franchise - Large,National,,Alex Bettina,Dan Reiss,AZ,Y,NSD Selection,N,,,,,,
,57915,0014S000007mcrpQAA,North Central Ford,339781,Sonic Automotive Corporate Headquarters,Franchise - Large,National,,Chris Collentro,Darren Day,TX,Y,NSD Selection,N,,,,,,
,54031,0014S000007mcJhQAI,Larry H. Miller Toyota Peoria,315350,Asbury Automotive Group Inc,Franchise - Large,National,,Alex Bettina,Dan Reiss,AZ,Y,NSD Selection,N,,,,,,
,430727,0014S000007mWICQA2,Crest Cadillac,339227,Berkshire Hathaway Automotive,Franchise - Large,National,,Jacky Man,Devon Marcus,TX,Y,NSD Selection,N,,,,,,
,307876,0014S000007mfxZQAQ,West Knoxville Chrysler Dodge Jeep Ram,304025,Lithia Motors Inc,Franchise - Large,National,,Dylan Protus,Devon Marcus,TN,N,NSD Selection,N,,,,,,
,53465,0014S000007mblhQAA,Reliable Chevrolet Texas,339227,Berkshire Hathaway Automotive,Franchise - Large,National,,Jacky Man,Devon Marcus,TX,Y,NSD Selection,N,,,,,,
,280229,0014S000007mbzLQAQ,Suburban Buick GMC of Troy,304025,Lithia Motors Inc,Franchise - Large,National,,Dylan Protus,Devon Marcus,MI,N,NSD Selection,N,,,,,,
,64879,0014S000007meCFQAY,Nissan of Clovis,304025,Lithia Motors Inc,Franchise - Large,National,,Dylan Protus,Devon Marcus,CA,N,NSD Selection,N,,,,,,
,285008,0014S000007md74QAA,Keyes Lexus,304025,Lithia Motors Inc,Franchise - Large,National,,Dylan Protus,Devon Marcus,CA,N,NSD Selection,N,,,,,,
,438894,0014S000007mXz4QAE,Jeep Only,304025,Lithia Motors Inc,Franchise - Large,National,,Dylan Protus,Devon Marcus,NV,N,NSD Selection,N,,,,,,
,457298,001PX00000JtpuzYAB,Taverna Chrysler Dodge Jeep Ram Fiat,451301,The Taverna Collection Auto Group,Franchise,Franchise - Large,June Aristy,,Brendan Doherty,FL,N,Rep Selection,Y,Added on 6/15,,,,,
,441621,0014S000007mYmTQAU,Palm Beach Mitsubishi,451301,The Taverna Collection Auto Group,Franchise,Franchise - Large,June Aristy,,Brendan Doherty,FL,N,Rep Selection,Y,Added on 6/15,,,,,
,50994,0014S000007mb96QAA,Jim Curley Buick GMC Of Keyport,400687,Jim Curley,Franchise,Franchise - Small,Mia McAuliffe,,Jack Lavanchy,NJ,N,Rep Selection,Y,Added on 6/15,,,,,
,282023,0014S000007met7QAA,Jim Curley Buick GMC,400687,Jim Curley,Franchise,Franchise - Small,Mia McAuliffe,,Jack Lavanchy,NJ,N,Rep Selection,Y,Added on 6/15,,,,,
,335113,0014S000007mcYeQAI,I-Deal Cars LLC,382105,I-Deal Cars Group,Independent,Independent - Large,Katrina Zaid,,Kyle DiFilippo,PA,Y,Rep Selection,,,,,,,
,60672,0014S000007mb3bQAA,Taverna CDJR of Fort Lauderdale,451301,The Taverna Collection Auto Group,Franchise,Franchise - Large,June Aristy,,Brendan Doherty,FL,N,Rep Selection,Y,Added on 6/15,,,,,
,62499,0014S000007mcCzQAI,Bob Caldwell Chrysler Jeep Dodge Ram,62499,Bob Caldwell Chrysler Jeep Dodge Ram,Franchise,Franchise - Large,Caroline Wolfe,,Joe Rufo,OH,Y,Rep Selection,,,,,,,
,55191,0014S000007mckaQAA,Fritts Ford,55191,Fritts Ford,Franchise,Franchise - Small,Caroline Wolfe,,Rob Frey,CA,N,Rep Selection,Y,Added on 7/1,,,,,
,379545,0014S000007mn9hQAA,Auto Lenders Princeton,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
,451990,0014S00000DDNWfQAP,Auto Lenders Palm Harbor,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,FL,N,Rep Selection,Y,Added on 7/1,,,,,
,257444,0014S000007mbGwQAI,Heiser Toyota,408971,"Heiser Automotive Group, Parent",Franchise,Franchise - Large,Brendan Saur,,Jonathan Corkum,WI,N,Rep Selection,Y,Added on 7/1,,,,,
,183484,0014S000007mhggQAA,Auto Lenders of Toms River,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
,274114,0014S000007mgmVQAQ,Auto Lenders Voorhees,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
,53903,0014S000007mhu0QAA,Heiser Chevrolet of West Bend,408971,"Heiser Automotive Group, Parent",Franchise,Franchise - Large,Brendan Saur,,Jonathan Corkum,WI,N,Rep Selection,Y,Added on 7/1,,,,,
,58411,0014S000007mbqsQAA,Heiser Ford Lincoln,408971,"Heiser Automotive Group, Parent",Franchise,Franchise - Large,Brendan Saur,,Jonathan Corkum,WI,N,Rep Selection,Y,Added on 7/1,,,,,
,319372,0014S000007mdREQAY,Baxter Ford Papillion,375987,Baxter Auto Group,Franchise,Franchise - Large,,Joe Buttel,Stephanie Rowh,NE,N,Rep Selection,Y,Added on 7/1,,,,,
,353736,0014S000007mdDaQAI,Ambar Motors Inc,353736,Ambar Motors Inc,Independent,Independent - Large,June Aristy,,Brendan Doherty,FL,N,Rep Selection,Y,Added on 7/1,,,,,
,53919,0014S000007mbqqQAA,"Heiser Chevrolet, Inc.",408971,"Heiser Automotive Group, Parent",Franchise,Franchise - Large,Brendan Saur,,Jonathan Corkum,WI,N,Rep Selection,Y,Added on 7/1,,,,,
,274128,0014S000007mglXQAQ,Auto Lenders of Williamstown,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
,274136,0014S000007mgmbQAA,Auto Lenders Egg Harbor Township,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
,274157,0014S000007mgmkQAA,Auto Lenders Lakewood,402943,Auto Lenders Corporate,Independent,Independent - Large,,Emily Wills,Bladimir Liriano,NJ,N,Rep Selection,Y,Added on 7/1,,,,,
